url,fileName,updateDate,prefectureNameJP,testedPositive,hospitalized,bedCurrentPhase,bedFinalPhase,bedCapacity,bedUtilizationRate,plannedBedCapacity,severeCase,severeCaseBedCurrentPhase,severeCaseBedFinalPhase,severeCaseBedCapacity,severeCaseBedUtilizationRate,plannedSevereCaseBedCapacity,accomondated,accomondationCurrentPhase,accomondationFinalPhase,accomondationRoomCapacity,accomondationRoomUtilizationRate,plannedaccomondationRoomCapacity,atHome,atWelfareFacility,unconfirmed
https://www.mhlw.go.jp/content/10900000/000694893.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月７日０時時点）,2020-10-07,福岡県,68,45,2,3,490,0.09,760,6,2,3,60,0.1,110,11,2,3,1057,0.01,1200,12,0,0
https://www.mhlw.go.jp/content/10900000/000694893.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月７日０時時点）,2020-10-07,佐賀県,1,0,1,4,274,0,274,0,1,4,46,0,46,1,1,4,253,0,253,0,0,0
https://www.mhlw.go.jp/content/10900000/000694893.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月７日０時時点）,2020-10-07,長崎県,2,1,2,4,395,0,395,0,2,4,27,0,42,0,2,4,224,0,550,1,0,0
https://www.mhlw.go.jp/content/10900000/000694893.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月７日０時時点）,2020-10-07,熊本県,67,56,1,3,400,0.14,400,0,1,3,59,0,59,6,1,3,1430,0,140,5,0,0
https://www.mhlw.go.jp/content/10900000/000694893.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月７日０時時点）,2020-10-07,大分県,1,1,1,4,330,0,330,0,1,4,41,0,41,0,1,2,700,0,170,0,0,0
https://www.mhlw.go.jp/content/10900000/000694893.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月７日０時時点）,2020-10-07,宮崎県,1,1,1,3,246,0,246,0,1,3,33,0,33,0,1,3,250,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694893.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月７日０時時点）,2020-10-07,鹿児島県,28,8,3,4,253,0.03,300,0,3,4,48,0,48,17,3,4,370,0.05,370,3,0,0
https://www.mhlw.go.jp/content/10900000/000694893.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月７日０時時点）,2020-10-07,沖縄県,256,156,3,5,430,0.36,425,28,3,5,57,0.49,51,66,3,5,340,0.19,340,34,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,北海道,207,121,1,3,1811,0.07,1811,1,1,3,182,0.01,182,86,1,2,1170,0.07,1170,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,青森県,2,2,1,4,187,0.01,225,0,1,4,31,0,30,0,1,4,130,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,岩手県,2,2,1,3,374,0.01,350,0,1,3,59,0,45,0,1,3,381,0,300,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,宮城県,46,34,3,4,345,0.1,450,1,3,4,43,0.02,65,12,3,4,300,0.04,300,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,秋田県,5,2,2,4,222,0.01,235,0,2,4,22,0,27,3,2,4,58,0.05,69,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,山形県,3,3,2,4,216,0.01,215,0,2,4,26,0,26,0,2,4,188,0,188,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,福島県,70,68,2,4,469,0.14,350,3,2,4,42,0.07,50,2,2,4,160,0.01,160,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,茨城県,39,31,1,3,546,0.06,500,4,1,3,72,0.06,70,1,3,4,324,0,324,7,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,栃木県,22,22,2,4,313,0.07,313,0,2,4,41,0,41,0,2,4,284,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,群馬県,38,34,2,3,305,0.11,330,4,2,3,23,0.17,50,4,2,3,1300,0,1300,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,埼玉県,380,202,3,4,1206,0.17,1400,10,2,4,128,0.08,200,110,1,3,1225,0.09,1450,37,0,31
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,千葉県,325,178,3,4,1147,0.16,1200,12,3,4,101,0.12,180,66,3,4,710,0.09,1400,64,0,17
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,東京都,2014,1146,3,4,4000,0.29,4000,135,2,4,500,0.27,500,308,3,4,1910,0.16,3000,390,1,169
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,神奈川県,508,257,1,3,1939,0.13,1939,23,1,3,200,0.12,200,121,1,2,811,0.15,1000,130,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,新潟県,6,6,1,3,456,0.01,456,0,1,3,112,0,112,0,1,3,176,0,176,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,富山県,2,2,1,4,500,0,500,0,1,4,36,0,36,0,1,4,125,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,石川県,20,20,1,2,258,0.08,254,4,1,2,35,0.11,35,0,1,2,340,0,340,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,福井県,4,4,1,4,215,0.02,215,0,1,4,24,0,24,0,1,4,75,0,75,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,山梨県,4,4,1,4,285,0.01,250,1,1,4,24,0.04,24,0,1,4,100,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,長野県,6,5,2,4,350,0.01,350,0,2,4,48,0,48,1,2,4,250,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,岐阜県,11,11,1,3,625,0.02,625,1,1,3,51,0.02,51,0,1,3,466,0,466,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,静岡県,9,5,2,4,384,0.01,450,0,2,4,34,0,67,3,2,4,379,0.01,450,0,0,1
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,愛知県,232,87,2,4,791,0.11,839,10,2,4,70,0.14,121,26,2,4,1300,0.02,1300,95,0,24
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,三重県,23,23,2,3,363,0.06,363,0,2,3,51,0,51,0,2,3,100,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,滋賀県,16,16,2,4,429,0.04,450,0,2,4,45,0,72,0,2,4,260,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,京都府,119,75,2,3,530,0.14,750,12,2,3,86,0.14,86,15,2,3,338,0.04,338,29,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,大阪府,453,193,2,4,1361,0.14,1615,45,2,4,355,0.13,215,93,1,3,560,0.17,1036,55,0,112
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,兵庫県,130,106,2,5,663,0.16,650,13,2,5,110,0.12,120,24,2,5,698,0.03,700,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,奈良県,27,27,1,3,467,0.06,500,1,1,3,25,0.04,25,0,1,3,108,0,108,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,和歌山県,10,10,2,4,400,0.03,400,0,2,4,40,0,40,0,2,4,137,0,137,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,鳥取県,1,1,1,3,313,0,300,0,1,3,47,0,40,0,1,3,340,0,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,島根県,0,0,1,5,253,0,253,0,1,5,25,0,25,0,1,5,98,0,98,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,岡山県,12,10,1,4,257,0.04,250,2,1,4,37,0.05,40,1,1,4,207,0,180,1,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,広島県,49,43,1,3,553,0.08,500,1,1,3,72,0.01,70,2,1,3,854,0,700,4,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,山口県,9,9,1,4,423,0.02,423,1,1,4,102,0.01,102,0,1,4,834,0,834,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,徳島県,0,0,2,4,200,0,200,0,2,4,25,0,25,0,2,4,150,0,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,香川県,3,2,1,3,185,0.01,185,0,1,3,25,0,25,1,1,3,101,0.01,101,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,愛媛県,1,1,1,3,229,0,223,0,1,3,33,0,33,0,1,3,117,0,117,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,高知県,1,1,1,4,192,0.01,200,0,1,4,57,0,57,0,1,4,361,0,190,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,福岡県,70,40,2,3,551,0.07,760,7,2,3,90,0.08,110,11,2,3,1057,0.01,1200,19,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,佐賀県,3,0,1,4,274,0,274,0,1,4,46,0,46,3,1,4,253,0.01,253,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,長崎県,4,0,2,4,395,0,395,0,2,4,27,0,42,2,2,4,224,0.01,550,2,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,熊本県,93,70,2,3,400,0.18,400,1,2,3,59,0.02,59,17,2,3,1430,0.01,140,6,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,大分県,1,1,1,4,330,0,330,0,1,4,41,0,41,0,1,2,700,0,170,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,宮崎県,0,0,1,3,246,0,246,0,1,3,33,0,33,0,1,3,250,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,鹿児島県,21,6,3,4,253,0.02,300,0,3,4,48,0,48,13,3,4,370,0.04,370,2,0,0
https://www.mhlw.go.jp/content/10900000/000694892.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月14日０時時点）,2020-10-14,沖縄県,240,160,4,5,438,0.37,425,25,4,5,57,0.44,51,47,3,5,340,0.14,340,33,0,0
https://www.mhlw.go.jp/content/10900000/000694891.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月21日０時時点）,2020-10-21,北海道,216,110,1,3,1811,0.06,1811,2,1,3,182,0.01,182,106,1,2,1170,0.09,1170,0,0,0
https://www.mhlw.go.jp/content/10900000/000694891.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月21日０時時点）,2020-10-21,青森県,97,46,2,4,187,0.25,225,2,2,4,31,0.06,30,14,2,4,130,0.11,100,1,0,36
https://www.mhlw.go.jp/content/10900000/000694891.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（10月21日０時時点）,2020-10-21,岩手県,3,3,1,3,374,0.01,350,0,1,3,59,0,45,0,1,3,381,0,300,0,0,0
